path,sizeBytes,sha256,extension,lineCount,category,packageAction,decisionReason
CONCEPT/concept_library/walkthrough/manifest.json,196,9458e4f1df0eecbf33b3b935a177d652901580a5c2c0653c1300a2093885e218,.json,9,OTHER_PROJECT_FILE,REVIEWED_EXCLUDE_OR_REPLACED,Accounted for in audit and omitted unless required by the new marketplace plugin.
CONCEPT/concept_library/walkthrough/preview.html,1764,39144cc11437f6c9c2f4d55bf4b9ba59b2fa376aa2149c56863184e35ab4e18f,.html,47,OTHER_PROJECT_FILE,REVIEWED_EXCLUDE_OR_REPLACED,Accounted for in audit and omitted unless required by the new marketplace plugin.
CONCEPT/concept_library/walkthrough/tokens.json,1212,a2ca9bb5be0eb2bbc847a148ab6743815c347cdb0a37175140f9f3ee470b7140,.json,56,OTHER_PROJECT_FILE,REVIEWED_EXCLUDE_OR_REPLACED,Accounted for in audit and omitted unless required by the new marketplace plugin.
CONCEPT/concept_library/walkthrough_and_onboarding/manifest.json,234,e11c8d270227ee1b8c06273a658ca2f7d5e68110febbace577ee046dc00d739d,.json,9,OTHER_PROJECT_FILE,REVIEWED_EXCLUDE_OR_REPLACED,Accounted for in audit and omitted unless required by the new marketplace plugin.
CONCEPT/concept_library/walkthrough_and_onboarding/preview.html,2081,ac396a3b7beb579aedc8331b0416f9c86d1ee70584ae2413bf4aed29c8237c26,.html,47,OTHER_PROJECT_FILE,REVIEWED_EXCLUDE_OR_REPLACED,Accounted for in audit and omitted unless required by the new marketplace plugin.
CONCEPT/concept_library/walkthrough_and_onboarding/tokens.json,1212,a2ca9bb5be0eb2bbc847a148ab6743815c347cdb0a37175140f9f3ee470b7140,.json,56,OTHER_PROJECT_FILE,REVIEWED_EXCLUDE_OR_REPLACED,Accounted for in audit and omitted unless required by the new marketplace plugin.
CONCEPT/template_concept/app_concept/1mobile_suite/accounts_screen.html,14870,b051bbaec975fc2c999563ed0f01dad0df8709ec5d3d79dd0679ada5015187db,.html,255,OTHER_PROJECT_FILE,REVIEWED_EXCLUDE_OR_REPLACED,Accounted for in audit and omitted unless required by the new marketplace plugin.
CONCEPT/template_concept/app_concept/1mobile_suite/card_management.html,20739,01991f42aa745af44e96a3fd1d417ba5b9ca1736d67dd523f598768c295124f3,.html,374,OTHER_PROJECT_FILE,REVIEWED_EXCLUDE_OR_REPLACED,Accounted for in audit and omitted unless required by the new marketplace plugin.
CONCEPT/template_concept/app_concept/1mobile_suite/DESIGN.md,8322,4436658527ef39fd5defa36f0a30d3a954eca0c19155c2b6913b795088d8f253,.md,185,OTHER_PROJECT_FILE,REVIEWED_EXCLUDE_OR_REPLACED,Accounted for in audit and omitted unless required by the new marketplace plugin.
CONCEPT/template_concept/app_concept/1mobile_suite/home_screen.html,14783,91930f18c9590ed6a8e6259d320a0289bf75ce2982725dc60573c7935a483448,.html,257,OTHER_PROJECT_FILE,REVIEWED_EXCLUDE_OR_REPLACED,Accounted for in audit and omitted unless required by the new marketplace plugin.
CONCEPT/template_concept/app_concept/1mobile_suite/notifications_center.html,13447,5aec5f844670940d9032bade6c63ec8fe93da010e33532e7422183d13654fb64,.html,224,OTHER_PROJECT_FILE,REVIEWED_EXCLUDE_OR_REPLACED,Accounted for in audit and omitted unless required by the new marketplace plugin.
CONCEPT/template_concept/app_concept/1mobile_suite/open_new_account.html,15056,6ca9e9a6f486f27964e979aaa69327036a4b4f9ae930b63176ae1cc4dd952e82,.html,264,OTHER_PROJECT_FILE,REVIEWED_EXCLUDE_OR_REPLACED,Accounted for in audit and omitted unless required by the new marketplace plugin.
CONCEPT/template_concept/app_concept/1mobile_suite/settings_screen.html,16282,7acc793db8c5bfe0c8c32f7bb34032271118a2fa4a6a5cc001d2197974a15977,.html,276,OTHER_PROJECT_FILE,REVIEWED_EXCLUDE_OR_REPLACED,Accounted for in audit and omitted unless required by the new marketplace plugin.
CONCEPT/template_concept/app_concept/1mobile_suite/transaction_detail.html,13568,9c8162d336b03bbcf1dc4df5ac937fdce4015806089e86fde889e27ca7202dab,.html,231,OTHER_PROJECT_FILE,REVIEWED_EXCLUDE_OR_REPLACED,Accounted for in audit and omitted unless required by the new marketplace plugin.
CONCEPT/template_concept/app_concept/1mobile_suite/transaction_history.html,19872,955ca10300a605f2c4bb1fcc1bc8df64347e11aa9afa1b5b9e5dc7f9d77f9ea1,.html,375,OTHER_PROJECT_FILE,REVIEWED_EXCLUDE_OR_REPLACED,Accounted for in audit and omitted unless required by the new marketplace plugin.
CONCEPT/template_concept/app_concept/1mobile_suite/transfer_screen.html,18092,91442bbea9b3fea4f1e1677522e97e2c1045697c19032a3b36abfa500c05ada1,.html,251,OTHER_PROJECT_FILE,REVIEWED_EXCLUDE_OR_REPLACED,Accounted for in audit and omitted unless required by the new marketplace plugin.
CONCEPT/template_concept/app_concept/2mobile_suite/delivery_tracking_screen.html,7463,8b3b2fd9b092c4cfe78904f344eacfd7637794cf9323708964feff8ff7b556f9,.html,144,OTHER_PROJECT_FILE,REVIEWED_EXCLUDE_OR_REPLACED,Accounted for in audit and omitted unless required by the new marketplace plugin.
CONCEPT/template_concept/app_concept/2mobile_suite/DESIGN.md,7195,ec7bc981741215b482fc1b582c3807a0645a3d92ecc233a66c3a7c6120d3e6bc,.md,173,OTHER_PROJECT_FILE,REVIEWED_EXCLUDE_OR_REPLACED,Accounted for in audit and omitted unless required by the new marketplace plugin.
CONCEPT/template_concept/app_concept/2mobile_suite/home_screen.html,16396,945e75f7480c125663c5561462093aea2a9f9b55b90bc34e29a234bc9be36fdb,.html,266,OTHER_PROJECT_FILE,REVIEWED_EXCLUDE_OR_REPLACED,Accounted for in audit and omitted unless required by the new marketplace plugin.
CONCEPT/template_concept/app_concept/2mobile_suite/onboarding_screen.html,7513,a6e4240384ded7fb2e310178184adb97b01d63ed2ac6acdbe24318348f29c9d4,.html,145,OTHER_PROJECT_FILE,REVIEWED_EXCLUDE_OR_REPLACED,Accounted for in audit and omitted unless required by the new marketplace plugin.
CONCEPT/template_concept/app_concept/2mobile_suite/order_review_screen.html,9042,3e8600017be2c52bc20cc0d2509cf08f5c72c2751d13a9fd352598ac0b4214e8,.html,175,OTHER_PROJECT_FILE,REVIEWED_EXCLUDE_OR_REPLACED,Accounted for in audit and omitted unless required by the new marketplace plugin.
CONCEPT/template_concept/app_concept/2mobile_suite/product_detail_screen.html,5053,bf203f87a506ac5237bc914750f27dae3aebf43e41e5b6b47af642a6bbd98a60,.html,117,OTHER_PROJECT_FILE,REVIEWED_EXCLUDE_OR_REPLACED,Accounted for in audit and omitted unless required by the new marketplace plugin.
CONCEPT/template_concept/app_concept/3mobile_suite/cart_screen.html,13498,9ee938c20379f0150a15d05a30dae50c3e4710441b13ea742834ba1d50bbe3c0,.html,233,OTHER_PROJECT_FILE,REVIEWED_EXCLUDE_OR_REPLACED,Accounted for in audit and omitted unless required by the new marketplace plugin.
CONCEPT/template_concept/app_concept/3mobile_suite/dashboard_statistics.html,19610,77b8eb801b5670328840ef529bc9537bd09870da6fbf1dfbf8b824bab9890ee1,.html,300,OTHER_PROJECT_FILE,REVIEWED_EXCLUDE_OR_REPLACED,Accounted for in audit and omitted unless required by the new marketplace plugin.
CONCEPT/template_concept/app_concept/3mobile_suite/DESIGN.md,7148,fe255cb88cde430e4c77eb8033a18b517e865505a6be35a87f2217ac48048288,.md,181,OTHER_PROJECT_FILE,REVIEWED_EXCLUDE_OR_REPLACED,Accounted for in audit and omitted unless required by the new marketplace plugin.
CONCEPT/template_concept/app_concept/3mobile_suite/home_screen.html,14151,fcc9c15b9ed07c48e069bb527f6f5d06e4b5a0196393dd2eba2dbc3f9de88069,.html,247,OTHER_PROJECT_FILE,REVIEWED_EXCLUDE_OR_REPLACED,Accounted for in audit and omitted unless required by the new marketplace plugin.
CONCEPT/template_concept/app_concept/3mobile_suite/order_tracking.html,10029,e93cb3ff5ddce3a89de4bb1565bae57a9eaacc18385e3b479e8282f39d4e8e32,.html,175,OTHER_PROJECT_FILE,REVIEWED_EXCLUDE_OR_REPLACED,Accounted for in audit and omitted unless required by the new marketplace plugin.
CONCEPT/template_concept/app_concept/3mobile_suite/restaurant_view.html,18394,8a1148833d97727363c5fa2529b24ff62287b0271a6a6ec3802852d9df04895e,.html,258,OTHER_PROJECT_FILE,REVIEWED_EXCLUDE_OR_REPLACED,Accounted for in audit and omitted unless required by the new marketplace plugin.
CONCEPT/template_concept/app_concept/3mobile_suite/sign_up_screen.html,11875,d14c003c0811073cf8c02cb850177d2cacfdffb99802f82688c3904acac4d11a,.html,234,OTHER_PROJECT_FILE,REVIEWED_EXCLUDE_OR_REPLACED,Accounted for in audit and omitted unless required by the new marketplace plugin.
CONCEPT/template_concept/web_concept/1web_multi_page_html_site/component_library.html,15527,6966a2af52b15f1dee2d490ecf40c78f1b7417bd38a4fffd82c23e3a913fd38b,.html,300,OTHER_PROJECT_FILE,REVIEWED_EXCLUDE_OR_REPLACED,Accounted for in audit and omitted unless required by the new marketplace plugin.
CONCEPT/template_concept/web_concept/1web_multi_page_html_site/DESIGN.md,7181,7106bebf7442476279a978f4009e1c95c3f443ac1e9a4b4c655bc4133b581323,.md,180,OTHER_PROJECT_FILE,REVIEWED_EXCLUDE_OR_REPLACED,Accounted for in audit and omitted unless required by the new marketplace plugin.
CONCEPT/template_concept/web_concept/1web_multi_page_html_site/help_support.html,17577,d07f2a0c2e32cc735cf0bad150aa4f3e7fcc504429b4bac4b624df6af042586d,.html,284,OTHER_PROJECT_FILE,REVIEWED_EXCLUDE_OR_REPLACED,Accounted for in audit and omitted unless required by the new marketplace plugin.
CONCEPT/template_concept/web_concept/1web_multi_page_html_site/home_dashboard.html,23190,e7497224c6656a52a2512b59b2868b1f070d32df142190ac1bd178fa57d762d2,.html,391,OTHER_PROJECT_FILE,REVIEWED_EXCLUDE_OR_REPLACED,Accounted for in audit and omitted unless required by the new marketplace plugin.
CONCEPT/template_concept/web_concept/1web_multi_page_html_site/login.html,13042,1570ea409bb62f16730f3310b51175fea2f860b483371994370677807afff0cc,.html,257,OTHER_PROJECT_FILE,REVIEWED_EXCLUDE_OR_REPLACED,Accounted for in audit and omitted unless required by the new marketplace plugin.
CONCEPT/template_concept/web_concept/1web_multi_page_html_site/my_assets.html,22813,19fe50a72927b87cc297eda2cda88efd9f45b863bd72e0090be400a0db32d98b,.html,436,OTHER_PROJECT_FILE,REVIEWED_EXCLUDE_OR_REPLACED,Accounted for in audit and omitted unless required by the new marketplace plugin.
CONCEPT/template_concept/web_concept/1web_multi_page_html_site/secure_pin_access.html,11974,b96729a8ef5617a3ae45d3cef42d41e879fd9e4af4dc4a8b49b8b511a1fc30f9,.html,218,OTHER_PROJECT_FILE,REVIEWED_EXCLUDE_OR_REPLACED,Accounted for in audit and omitted unless required by the new marketplace plugin.
CONCEPT/template_concept/web_concept/1web_multi_page_html_site/transaction_history.html,14779,11d9a533e070a0b2599c910d63c52e9d9d680122426c91ab30e445d3b798de8e,.html,256,OTHER_PROJECT_FILE,REVIEWED_EXCLUDE_OR_REPLACED,Accounted for in audit and omitted unless required by the new marketplace plugin.
CONCEPT/template_concept/web_concept/1web_multi_page_html_site/transfer_money.html,15869,0777922d26a954639f882bd888a042923f3579d3ebddd9166f25db8a90a21d03,.html,245,OTHER_PROJECT_FILE,REVIEWED_EXCLUDE_OR_REPLACED,Accounted for in audit and omitted unless required by the new marketplace plugin.
config/default.json,311,3de3ac56c11b8cd9354f8d5809530561a5c98c684febbe2184546c492e74f5a8,.json,15,LEGACY_PROMPT_CONFIG,REPLACE,Prompt-heavy contracts are replaced by JSON artifacts and executable validators.
config/stages.json,21882,7aeebc1ae2ac1078d295f85ae942d2ed744fbdeffd81ce8c8960253da185831f,.json,132,LEGACY_PROMPT_CONFIG,REPLACE,Prompt-heavy contracts are replaced by JSON artifacts and executable validators.
config/translations.json,4803,b28892e7e8eb1650f269015e0db6028b301c22879d6216cc2c870578515daef7,.json,154,LEGACY_PROMPT_CONFIG,REPLACE,Prompt-heavy contracts are replaced by JSON artifacts and executable validators.
data/analysis/todolist/index.html,18295,5030b5aa4b8919b34e59c10a0268d110a7d124aa53ff9be8316e8bf72eb140a4,.html,684,RUNTIME_USER_DATA,EXCLUDE_SENSITIVE,"Prior project states, prompts, logs, checkpoints, and user data must not enter a public plugin."
data/analysis/todolist/README.md,325,01e23f09b962e3f12068ef483da5100c8a58573ab5d76f6d61a0b67aa6b3ab61,.md,16,RUNTIME_USER_DATA,EXCLUDE_SENSITIVE,"Prior project states, prompts, logs, checkpoints, and user data must not enter a public plugin."
data/checkpoints/1dede44e-dcf5-496e-a0c1-7d0368fa56b1/checkpoint_analyze_iter1.json,477,8fb8f18ce8ea2c72124111324bcafe9506fd5ff4e833dbabf765bdcf14e6e467,.json,17,RUNTIME_USER_DATA,EXCLUDE_SENSITIVE,"Prior project states, prompts, logs, checkpoints, and user data must not enter a public plugin."
data/checkpoints/1dede44e-dcf5-496e-a0c1-7d0368fa56b1/checkpoint_analyze_iter1.json.last-good.bak,338,a4d70ac766fe4f852a547167f11c6ffe941cfba7e712b0a8209d48612da5756b,.bak,14,RUNTIME_USER_DATA,EXCLUDE_SENSITIVE,"Prior project states, prompts, logs, checkpoints, and user data must not enter a public plugin."
data/checkpoints/1dede44e-dcf5-496e-a0c1-7d0368fa56b1/index.json,492,cef4d28d32d8fd477ca8a52cb05fb5bf8d5a54b782f50c904afafe8a68b9d811,.json,20,RUNTIME_USER_DATA,EXCLUDE_SENSITIVE,"Prior project states, prompts, logs, checkpoints, and user data must not enter a public plugin."
data/checkpoints/1dede44e-dcf5-496e-a0c1-7d0368fa56b1/index.json.last-good.bak,309,99e77ec08e679e58e89caa0c7bf90dc17508c3844c4eb2067e391699e0b97751,.bak,13,RUNTIME_USER_DATA,EXCLUDE_SENSITIVE,"Prior project states, prompts, logs, checkpoints, and user data must not enter a public plugin."
data/checkpoints/209ffd3e-cedb-4314-bbc8-b7a589092876/checkpoint_analyze_iter1.json,471,435c7f98078ea3ae0e3865d82dd3d09a4ddfb0a70ad1315195889df914645d52,.json,17,RUNTIME_USER_DATA,EXCLUDE_SENSITIVE,"Prior project states, prompts, logs, checkpoints, and user data must not enter a public plugin."
data/checkpoints/209ffd3e-cedb-4314-bbc8-b7a589092876/checkpoint_analyze_iter1.json.last-good.bak,338,5fd54f9763a017c84a0910e6c6cd7ff6809d7654bf6aa9ca19f57ce6984c82f7,.bak,14,RUNTIME_USER_DATA,EXCLUDE_SENSITIVE,"Prior project states, prompts, logs, checkpoints, and user data must not enter a public plugin."
data/checkpoints/209ffd3e-cedb-4314-bbc8-b7a589092876/index.json,492,4a6cfc2ed33c676ca3ed7da0ea5e4855238049e16c60bdc7b79ce58c38b98093,.json,20,RUNTIME_USER_DATA,EXCLUDE_SENSITIVE,"Prior project states, prompts, logs, checkpoints, and user data must not enter a public plugin."
data/checkpoints/209ffd3e-cedb-4314-bbc8-b7a589092876/index.json.last-good.bak,309,ad5c0ac44c20b840aef0538195a1f10918aa7c66e8fb5af0a50d4f30632c7498,.bak,13,RUNTIME_USER_DATA,EXCLUDE_SENSITIVE,"Prior project states, prompts, logs, checkpoints, and user data must not enter a public plugin."
data/checkpoints/2309aec0-d40b-4c73-a692-3640549c4ffc/checkpoint_analyze_iter1.json,338,1481088fcd443746ea05a6360f5b7e8b695635e962827714ee9da391770b6495,.json,14,RUNTIME_USER_DATA,EXCLUDE_SENSITIVE,"Prior project states, prompts, logs, checkpoints, and user data must not enter a public plugin."
data/checkpoints/2309aec0-d40b-4c73-a692-3640549c4ffc/checkpoint_analyze_iter1.json.last-good.bak,545,3318f61b91579cf102c3d7c134fe0bfa35475ceff0342c3c2d6448c549be6044,.bak,17,RUNTIME_USER_DATA,EXCLUDE_SENSITIVE,"Prior project states, prompts, logs, checkpoints, and user data must not enter a public plugin."
data/checkpoints/2309aec0-d40b-4c73-a692-3640549c4ffc/index.json,492,2f2257739b6709c9fbf35284bef0307d6e599774a7e09d8b04eca036f32e647b,.json,20,RUNTIME_USER_DATA,EXCLUDE_SENSITIVE,"Prior project states, prompts, logs, checkpoints, and user data must not enter a public plugin."
data/checkpoints/2309aec0-d40b-4c73-a692-3640549c4ffc/index.json.last-good.bak,308,5a3639813c59bc98995cf5a3fe764f6f73038145e3c7d105a63cc6f1b88a8fc8,.bak,13,RUNTIME_USER_DATA,EXCLUDE_SENSITIVE,"Prior project states, prompts, logs, checkpoints, and user data must not enter a public plugin."
data/checkpoints/2b00018f-a2f9-4d91-89d2-ead4b8d6c0ff/checkpoint_analyze_iter1.json,471,505b2c390ab6ead19109cf45c8d4bf74c73c0549a0cc328fe9c0f98ea4a82edb,.json,17,RUNTIME_USER_DATA,EXCLUDE_SENSITIVE,"Prior project states, prompts, logs, checkpoints, and user data must not enter a public plugin."
data/checkpoints/2b00018f-a2f9-4d91-89d2-ead4b8d6c0ff/checkpoint_analyze_iter1.json.last-good.bak,338,72684dd0c92d1a63883b0baf67a616820ec8f79037e48c70282c7bb38ff7e357,.bak,14,RUNTIME_USER_DATA,EXCLUDE_SENSITIVE,"Prior project states, prompts, logs, checkpoints, and user data must not enter a public plugin."
data/checkpoints/2b00018f-a2f9-4d91-89d2-ead4b8d6c0ff/index.json,492,e1460e9f74d2d51398d73730ab919156cdc4a3ad839a1b2912df8ff1970f1674,.json,20,RUNTIME_USER_DATA,EXCLUDE_SENSITIVE,"Prior project states, prompts, logs, checkpoints, and user data must not enter a public plugin."
data/checkpoints/2b00018f-a2f9-4d91-89d2-ead4b8d6c0ff/index.json.last-good.bak,309,1d8bd01ce31f1e1a227c8031cccd8ec2c39420315dda0f64e7a073b4356493bd,.bak,13,RUNTIME_USER_DATA,EXCLUDE_SENSITIVE,"Prior project states, prompts, logs, checkpoints, and user data must not enter a public plugin."
data/checkpoints/2b9f83f6-48ab-44ed-b3b6-9a7c0c5b4baf/checkpoint_analyze_iter1.json,90222,60f5119c072e255a2b6a989a8ea42447a2fcf551aef5c482862049905513aabc,.json,1773,RUNTIME_USER_DATA,EXCLUDE_SENSITIVE,"Prior project states, prompts, logs, checkpoints, and user data must not enter a public plugin."
data/checkpoints/2b9f83f6-48ab-44ed-b3b6-9a7c0c5b4baf/checkpoint_design_iter1.json,162349,ef04648f5d768fccb2bbbd156404219a380f97a32b81bde7b85af9404cc100aa,.json,3465,RUNTIME_USER_DATA,EXCLUDE_SENSITIVE,"Prior project states, prompts, logs, checkpoints, and user data must not enter a public plugin."
data/checkpoints/2b9f83f6-48ab-44ed-b3b6-9a7c0c5b4baf/checkpoint_implement_iter1.json,217290,23de13a3826eac8af43c7d42cf6661d05d26f239346bafbfdee887ebfb6b85a0,.json,3954,RUNTIME_USER_DATA,EXCLUDE_SENSITIVE,"Prior project states, prompts, logs, checkpoints, and user data must not enter a public plugin."
data/checkpoints/2b9f83f6-48ab-44ed-b3b6-9a7c0c5b4baf/checkpoint_implement_iter2.json,4788,8ff8ec693f692fb67987234f51aed5866bbf1c6a165fb85adf4bdbba13a8d7dc,.json,48,RUNTIME_USER_DATA,EXCLUDE_SENSITIVE,"Prior project states, prompts, logs, checkpoints, and user data must not enter a public plugin."
data/checkpoints/2b9f83f6-48ab-44ed-b3b6-9a7c0c5b4baf/checkpoint_implement_iter2.json.last-good.bak,342,d233c35e1c53e877d01d06e9ffe9f2d80f8711258ace51bffa8e710e9b60b459,.bak,14,RUNTIME_USER_DATA,EXCLUDE_SENSITIVE,"Prior project states, prompts, logs, checkpoints, and user data must not enter a public plugin."
data/checkpoints/2b9f83f6-48ab-44ed-b3b6-9a7c0c5b4baf/checkpoint_learn_iter1.json,39478,1448b5e513acc4b1c5da9635cd41400e4a6f070cb7d83085754c40e42d0c2a50,.json,898,RUNTIME_USER_DATA,EXCLUDE_SENSITIVE,"Prior project states, prompts, logs, checkpoints, and user data must not enter a public plugin."
data/checkpoints/2b9f83f6-48ab-44ed-b3b6-9a7c0c5b4baf/checkpoint_repair_implement_iter1_attempt1.json,16872,73fa7d2be276cf26797e258facbe972cf28580e9ee16963dcdeeeb3bf96d4a70,.json,216,RUNTIME_USER_DATA,EXCLUDE_SENSITIVE,"Prior project states, prompts, logs, checkpoints, and user data must not enter a public plugin."
data/checkpoints/2b9f83f6-48ab-44ed-b3b6-9a7c0c5b4baf/checkpoint_repair_learn_iter1_attempt1.json,14702,ad3f05c426304e9bb225fbd8e9c1a436faeb04bdbe63a33e3fb7cb5144eb3dd1,.json,199,RUNTIME_USER_DATA,EXCLUDE_SENSITIVE,"Prior project states, prompts, logs, checkpoints, and user data must not enter a public plugin."
data/checkpoints/2b9f83f6-48ab-44ed-b3b6-9a7c0c5b4baf/checkpoint_review_iter1.json,55509,4ee825a5f75351f9661805c3183827f75b8cf9593a08ee58f410af1220e12147,.json,1152,RUNTIME_USER_DATA,EXCLUDE_SENSITIVE,"Prior project states, prompts, logs, checkpoints, and user data must not enter a public plugin."
data/checkpoints/2b9f83f6-48ab-44ed-b3b6-9a7c0c5b4baf/checkpoint_test_iter1.json,52941,219ec7769dd73a1bf2b917d031ba33a9a9c03f404b7f173256617f08feb55ad0,.json,1188,RUNTIME_USER_DATA,EXCLUDE_SENSITIVE,"Prior project states, prompts, logs, checkpoints, and user data must not enter a public plugin."
data/checkpoints/2b9f83f6-48ab-44ed-b3b6-9a7c0c5b4baf/index.json,2016,beba9e6f79ac2c79a0e0400d67ac63a0d4e20dd8809b5cfb13f381005cb0fc98,.json,76,RUNTIME_USER_DATA,EXCLUDE_SENSITIVE,"Prior project states, prompts, logs, checkpoints, and user data must not enter a public plugin."
data/checkpoints/2b9f83f6-48ab-44ed-b3b6-9a7c0c5b4baf/index.json.last-good.bak,1829,8da14055a0f11d99e513ef3792db32c6dd52f77ae053f2740e89a3a79eb0974d,.bak,69,RUNTIME_USER_DATA,EXCLUDE_SENSITIVE,"Prior project states, prompts, logs, checkpoints, and user data must not enter a public plugin."
data/checkpoints/2e3b4b27-6740-437b-af35-04efc377842b/checkpoint_analyze_iter1.json,65030,0f34b766135506fafda33acc3cd9ad5323eda41b99de0ea32e4c8594ce500600,.json,1314,RUNTIME_USER_DATA,EXCLUDE_SENSITIVE,"Prior project states, prompts, logs, checkpoints, and user data must not enter a public plugin."
data/checkpoints/2e3b4b27-6740-437b-af35-04efc377842b/checkpoint_design_iter1.json,80591,e1eeb426b179d7f36ae3f8de5b044102e535a591d6ea9861f19d52f8f2949339,.json,1659,RUNTIME_USER_DATA,EXCLUDE_SENSITIVE,"Prior project states, prompts, logs, checkpoints, and user data must not enter a public plugin."
data/checkpoints/2e3b4b27-6740-437b-af35-04efc377842b/checkpoint_design_iter1.json.last-good.bak,1261,96277c6b7461159a02c0acd6769a18b4fd86a21a5ecfa7f78341cd6f1b78db7d,.bak,23,RUNTIME_USER_DATA,EXCLUDE_SENSITIVE,"Prior project states, prompts, logs, checkpoints, and user data must not enter a public plugin."
data/checkpoints/2e3b4b27-6740-437b-af35-04efc377842b/checkpoint_implement_iter1.json,2044,e3635380026afe43bbd257b7920bacd05c7d7f56e7793230f22cebd23d7879d5,.json,28,RUNTIME_USER_DATA,EXCLUDE_SENSITIVE,"Prior project states, prompts, logs, checkpoints, and user data must not enter a public plugin."
data/checkpoints/2e3b4b27-6740-437b-af35-04efc377842b/checkpoint_implement_iter1.json.last-good.bak,2044,0d9b1e45d1fec602fdd23699358bb824ddd12e15274ead8e2c11327941f3d0ed,.bak,28,RUNTIME_USER_DATA,EXCLUDE_SENSITIVE,"Prior project states, prompts, logs, checkpoints, and user data must not enter a public plugin."
data/checkpoints/2e3b4b27-6740-437b-af35-04efc377842b/checkpoint_repair_design_iter1_attempt1.json,15732,b3e0da86feba7c51e0f524caaca35cbdd09830034c72b862702419c3e47ca578,.json,228,RUNTIME_USER_DATA,EXCLUDE_SENSITIVE,"Prior project states, prompts, logs, checkpoints, and user data must not enter a public plugin."
data/checkpoints/2e3b4b27-6740-437b-af35-04efc377842b/checkpoint_repair_design_iter1_attempt2.json,15777,82e6a8be17eb0b5c7b119dcf85f94f255956806e76eb50a9fd803c73536b95bd,.json,230,RUNTIME_USER_DATA,EXCLUDE_SENSITIVE,"Prior project states, prompts, logs, checkpoints, and user data must not enter a public plugin."
data/checkpoints/2e3b4b27-6740-437b-af35-04efc377842b/checkpoint_repair_design_iter1_attempt3.json,18815,62878cb8d0424ba4032b68dfdcb3fdb7bebf43e58362eeabe1044b646ec2bda8,.json,252,RUNTIME_USER_DATA,EXCLUDE_SENSITIVE,"Prior project states, prompts, logs, checkpoints, and user data must not enter a public plugin."
data/checkpoints/2e3b4b27-6740-437b-af35-04efc377842b/checkpoint_repair_implement_iter1_attempt1.json,21419,7b6147753f2f3fb3962bb28a9616791bba64c4adae6ab9450061bb89591a6081,.json,290,RUNTIME_USER_DATA,EXCLUDE_SENSITIVE,"Prior project states, prompts, logs, checkpoints, and user data must not enter a public plugin."
data/checkpoints/2e3b4b27-6740-437b-af35-04efc377842b/index.json,1649,8035f9262cefb63728430bd939d666232138ba36058e9cb97d30b95a33fa4f8d,.json,62,RUNTIME_USER_DATA,EXCLUDE_SENSITIVE,"Prior project states, prompts, logs, checkpoints, and user data must not enter a public plugin."
data/checkpoints/2e3b4b27-6740-437b-af35-04efc377842b/index.json.last-good.bak,1649,f626c64f91567043e4977080c8e9860d7fe3ded23c203ca5d87534db3a95a131,.bak,62,RUNTIME_USER_DATA,EXCLUDE_SENSITIVE,"Prior project states, prompts, logs, checkpoints, and user data must not enter a public plugin."
data/checkpoints/42aadd20-a49e-44ce-9733-dbfba470ff45/checkpoint_analyze_iter1.json,487,c9064395d74fede161f1c0706d006c488cb8c405bb7de61781d5d776cd2f7639,.json,17,RUNTIME_USER_DATA,EXCLUDE_SENSITIVE,"Prior project states, prompts, logs, checkpoints, and user data must not enter a public plugin."
data/checkpoints/42aadd20-a49e-44ce-9733-dbfba470ff45/checkpoint_analyze_iter1.json.last-good.bak,338,7a0857e663c11a385498cd3d72d026563dd16f69dcd15ea8b21791dfc86ca12f,.bak,14,RUNTIME_USER_DATA,EXCLUDE_SENSITIVE,"Prior project states, prompts, logs, checkpoints, and user data must not enter a public plugin."
data/checkpoints/42aadd20-a49e-44ce-9733-dbfba470ff45/index.json,502,d3f56bbf0dbf145d8097336688cd6dd10093cc77505b1b3f75c57e711755f860,.json,20,RUNTIME_USER_DATA,EXCLUDE_SENSITIVE,"Prior project states, prompts, logs, checkpoints, and user data must not enter a public plugin."
data/checkpoints/42aadd20-a49e-44ce-9733-dbfba470ff45/index.json.last-good.bak,309,5666f7178731581c80eb5a82aa994d2a498d45e559c198ceddabb89c3a9359e7,.bak,13,RUNTIME_USER_DATA,EXCLUDE_SENSITIVE,"Prior project states, prompts, logs, checkpoints, and user data must not enter a public plugin."
data/checkpoints/46926404-cd03-4ec5-af0b-ed0429392a1e/checkpoint_analyze_iter1.json,477,d5985a17773c5e815ed99ab50694ea2a47690b092896f375c0f06092882f7194,.json,17,RUNTIME_USER_DATA,EXCLUDE_SENSITIVE,"Prior project states, prompts, logs, checkpoints, and user data must not enter a public plugin."
data/checkpoints/46926404-cd03-4ec5-af0b-ed0429392a1e/checkpoint_analyze_iter1.json.last-good.bak,338,d3571da93b28a46cc3a3cca1b612f16972dc5dcae91671fb2afeb7c5961dd8ce,.bak,14,RUNTIME_USER_DATA,EXCLUDE_SENSITIVE,"Prior project states, prompts, logs, checkpoints, and user data must not enter a public plugin."
data/checkpoints/46926404-cd03-4ec5-af0b-ed0429392a1e/index.json,492,c243a8d12ce99ba8d4c6da52e03b571778f0459db57b41e04788c536d79bcb65,.json,20,RUNTIME_USER_DATA,EXCLUDE_SENSITIVE,"Prior project states, prompts, logs, checkpoints, and user data must not enter a public plugin."
